"location","date","n.v1","n.v2"
"Eastern Cape",2021-02-25,0,0
"Eastern Cape",2021-02-26,0,0
"Eastern Cape",2021-02-27,0,0
"Eastern Cape",2021-02-28,0,0
"Eastern Cape",2021-03-01,0,0
"Eastern Cape",2021-03-02,0,0
"Eastern Cape",2021-03-03,0,0
"Eastern Cape",2021-03-04,13.85521095974,0
"Eastern Cape",2021-03-05,34.7125177808541,0
"Eastern Cape",2021-03-06,17.8032011794509,0
"Eastern Cape",2021-03-07,17.8032011794509,0
"Eastern Cape",2021-03-08,47.5248633995384,0
"Eastern Cape",2021-03-09,121.121360325469,0
"Eastern Cape",2021-03-10,137.062301967321,0
"Eastern Cape",2021-03-11,138.403128834392,0
"Eastern Cape",2021-03-12,117.694802776286,0
"Eastern Cape",2021-03-13,26.2206142894005,0
"Eastern Cape",2021-03-14,29.0512487865517,0
"Eastern Cape",2021-03-15,15.3450185898196,0
"Eastern Cape",2021-03-16,37.2451907519893,96.9119863366763
"Eastern Cape",2021-03-17,97.1354574811882,77.3210160011299
"Eastern Cape",2021-03-18,123.951994822621,56.0912572724959
"Eastern Cape",2021-03-19,104.584495631586,39.7033733416206
"Eastern Cape",2021-03-20,20.3607042777538,18.1011627054667
"Eastern Cape",2021-03-21,20.3607042777544,18.1011627054668
"Eastern Cape",2021-03-22,20.3607042777544,18.101162705467
"Eastern Cape",2021-03-23,96.9119863366763,70.4679009027638
"Eastern Cape",2021-03-24,77.3210160011299,76.2781506600742
"Eastern Cape",2021-03-25,56.0912572724959,109.426370429345
"Eastern Cape",2021-03-26,39.7033733416206,103.16917838301
"Eastern Cape",2021-03-27,18.1011627054667,0.0744903815039787
"Eastern Cape",2021-03-28,18.1011627054668,0.0744903815039787
"Eastern Cape",2021-03-29,18.101162705467,0.0744903815039787
"Eastern Cape",2021-03-30,70.4679009027638,109.947803099873
"Eastern Cape",2021-03-31,76.2781506600742,96.2415729031405
"Eastern Cape",2021-04-01,109.426370429345,118.812158498846
"Eastern Cape",2021-04-02,103.16917838301,116.428466290719
"Eastern Cape",2021-04-03,0.0744903815039787,39.0081297809164
"Eastern Cape",2021-04-04,0.0744903815039787,39.0081297809169
"Eastern Cape",2021-04-05,0.0744903815039787,39.0081297809172
"Eastern Cape",2021-04-06,109.947803099873,117.098879724254
"Eastern Cape",2021-04-07,96.2415729031405,134.529628996185
"Eastern Cape",2021-04-08,118.812158498846,79.4067466832413
"Eastern Cape",2021-04-09,116.428466290719,15.5535916580304
"Eastern Cape",2021-04-10,39.0081297809164,15.5535916580307
"Eastern Cape",2021-04-11,39.0081297809169,15.5535916580307
"Eastern Cape",2021-04-12,39.0081297809172,15.553591658031
"Eastern Cape",2021-04-13,117.098879724254,15.553591658031
"Eastern Cape",2021-04-14,134.529628996185,85.7384291110795
"Eastern Cape",2021-04-15,79.4067466832413,87.377217504167
"Eastern Cape",2021-04-16,15.5535916580304,94.6772748915569
"Eastern Cape",2021-04-17,15.5535916580307,0.0372451907514474
"Eastern Cape",2021-04-18,15.5535916580307,0.0372451907525313
"Eastern Cape",2021-04-19,15.553591658031,78.9598043942174
"Eastern Cape",2021-04-20,15.553591658031,57.3575937580636
"Eastern Cape",2021-04-21,85.7384291110795,0.00931129768745535
"Eastern Cape",2021-04-22,87.377217504167,0.00931129768799734
"Eastern Cape",2021-04-23,94.6772748915569,0.00931129768799734
"Eastern Cape",2021-04-24,0.0372451907514474,0.00931129768799734
"Eastern Cape",2021-04-25,0.0372451907525313,0.00931129768799734
"Eastern Cape",2021-04-26,78.9598043942174,0.00931129768799734
"Eastern Cape",2021-04-27,57.3575937580636,0.00931129768853932
"Eastern Cape",2021-04-28,0.00931129768745535,0.00931129768799734
"Eastern Cape",2021-04-29,0.00931129768799734,7.32134035353359
"Eastern Cape",2021-04-30,0.00931129768799734,7.32134035353359
"Eastern Cape",2021-05-01,0.00931129768799734,7.32134035353414
"Eastern Cape",2021-05-02,0.00931129768799734,7.32134035353414
"Eastern Cape",2021-05-03,0.00931129768799734,7.32134035353359
"Eastern Cape",2021-05-04,0.00931129768853932,7.32134035353414
"Eastern Cape",2021-05-05,0.00931129768799734,7.32134035353414
"Eastern Cape",2021-05-06,7.32134035353359,53.1116420123368
"Eastern Cape",2021-05-07,7.32134035353359,40.2248060121485
"Eastern Cape",2021-05-08,7.32134035353414,14.5504545204429
"Eastern Cape",2021-05-09,7.32134035353414,14.550454520444
"Eastern Cape",2021-05-10,7.32134035353359,14.5504545204446
"Eastern Cape",2021-05-11,7.32134035353414,67.4882856426047
"Eastern Cape",2021-05-12,7.32134035353414,108.011053180769
"Eastern Cape",2021-05-13,53.1116420123368,132.816350221594
"Eastern Cape",2021-05-14,40.2248060121485,137.136792348825
"Eastern Cape",2021-05-15,14.5504545204429,0.0372451907514474
"Eastern Cape",2021-05-16,14.550454520444,0.0372451907525313
"Eastern Cape",2021-05-17,14.5504545204446,159.856358707538
"Eastern Cape",2021-05-18,67.4882856426047,179.447329043085
"Eastern Cape",2021-05-19,108.011053180769,210.509818130244
"Eastern Cape",2021-05-20,132.816350221594,203.284251124358
"Eastern Cape",2021-05-21,137.136792348825,258.854075726326
"Eastern Cape",2021-05-22,0.0372451907514474,8.93884578047744
"Eastern Cape",2021-05-23,0.0372451907525313,1.34082686707162
"Eastern Cape",2021-05-24,159.856358707538,234.942663263549
"Eastern Cape",2021-05-25,179.447329043085,0
"Eastern Cape",2021-05-26,210.509818130244,214.40906772996
"Eastern Cape",2021-05-27,203.284251124358,168.283532626097
"Eastern Cape",2021-05-28,258.854075726326,148.379846187333
"Eastern Cape",2021-05-29,8.93884578047744,17.5102056788686
"Eastern Cape",2021-05-30,1.34082686707162,22.6351439263423
"Eastern Cape",2021-05-31,234.942663263549,233.878990553359
"Eastern Cape",2021-06-01,810.753312289304,197.538699585723
"Eastern Cape",2021-06-02,593.364629299185,198.452092463318
"Eastern Cape",2021-06-03,399.184193671212,170.269329932516
"Eastern Cape",2021-06-04,469.294397243658,136.061539885376
"Eastern Cape",2021-06-05,6.9226394544364,23.5389605552573
"Eastern Cape",2021-06-06,8.94877783134462,1.49477365551317
"Eastern Cape",2021-06-07,739.710295703643,152.425415386656
"Eastern Cape",2021-06-08,780.966951850541,91.5019338921426
"Eastern Cape",2021-06-09,863.035843968379,63.358019716638
"Eastern Cape",2021-06-10,807.789379214724,69.9491824566625
"Eastern Cape",2021-06-11,591.709487408495,139.846493068717
"Eastern Cape",2021-06-12,0,13.9868106337303
"Eastern Cape",2021-06-13,0.590957026598229,0.533847734111851
"Eastern Cape",2021-06-14,723.134528811109,186.326157903038
"Eastern Cape",2021-06-15,434.102197999931,200.827068405617
"Eastern Cape",2021-06-16,325.630752497139,183.155531177574
"Eastern Cape",2021-06-17,331.851935375798,246.999741188028
"Eastern Cape",2021-06-18,663.457781070189,212.058879472884
"Eastern Cape",2021-06-19,5.52966932031208,10.0363374013026
"Eastern Cape",2021-06-20,0.211056080927936,6.40617280934221
"Eastern Cape",2021-06-21,1031.293618161,252.301523405394
"Eastern Cape",2021-06-22,1190.95121961472,260.890312799251
"Eastern Cape",2021-06-23,1158.56522047209,14.9754689049557
"Eastern Cape",2021-06-24,1074.16166516654,278.719359847725
"Eastern Cape",2021-06-25,1089.88400845366,277.944341149677
"Eastern Cape",2021-06-26,3.96785432144536,5.44524688794088
"Eastern Cape",2021-06-27,2.53267297113523,0.276809936206144
"Eastern Cape",2021-06-28,1595.95382247133,541.835677985218
"Eastern Cape",2021-06-29,1547.14022706532,229.337315415243
"Eastern Cape",2021-06-30,11.8410684364766,327.669314669247
"Eastern Cape",2021-07-01,1763.06199717633,350.981175608694
"Eastern Cape",2021-07-02,1208.73469290673,276.181306846311
"Eastern Cape",2021-07-03,2.15277202546495,7.96443106026317
"Eastern Cape",2021-07-04,0.766055404849557,0.183033508838348
"Eastern Cape",2021-07-05,1499.49873674981,2265.11593583658
"Eastern Cape",2021-07-06,1632.02833760618,376.353900946655
"Eastern Cape",2021-07-07,2331.7862857858,341.032609505326
"Eastern Cape",2021-07-08,2497.67999386646,303.025800154136
"Eastern Cape",2021-07-09,1965.38325337142,410.546667632744
"Eastern Cape",2021-07-10,12.5949142348349,5.03968976390533
"Eastern Cape",2021-07-11,1.15779335823327,20.6065225367174
"Eastern Cape",2021-07-12,895.510951377232,303.020186923944
"Eastern Cape",2021-07-13,2827.03046525044,294.437083225527
"Eastern Cape",2021-07-14,2831.36375798612,3295.26065810299
"Eastern Cape",2021-07-15,2635.61975017782,3724.41204047557
"Eastern Cape",2021-07-16,2028.86434585955,1507.85558536968
"Eastern Cape",2021-07-17,24.9054436006941,15.2456980811474
"Eastern Cape",2021-07-18,8.14676472381833,12.1667623123166
"Eastern Cape",2021-07-19,2994.96696378321,1296.80305160276
"Eastern Cape",2021-07-20,3259.35003756629,1206.26531362621
"Eastern Cape",2021-07-21,651.38873474081,1483.84839955924
"Eastern Cape",2021-07-22,736.220984745677,1764.93184687571
"Eastern Cape",2021-07-23,2010.47411382624,900.207983766606
"Eastern Cape",2021-07-24,30.4913961622955,43.6348101432168
"Eastern Cape",2021-07-25,29.5478513299114,19.7647812257219
"Eastern Cape",2021-07-26,3149.37883960672,1291.53078793407
"Eastern Cape",2021-07-27,2171.27756452719,2260.38117705252
"Eastern Cape",2021-07-28,2349.4266326355,2390.65858942221
"Eastern Cape",2021-07-29,2794.47542421982,1954.87863304591
"Eastern Cape",2021-07-30,3150.72794318276,1682.70533105249
"Eastern Cape",2021-07-31,152.721835501271,124.723189360548
"Eastern Cape",2021-08-01,69.1767342900286,71.721092026888
"Eastern Cape",2021-08-02,4520.35775776936,2303.00696326353
"Eastern Cape",2021-08-03,3457.05356490386,2289.39346599079
"Eastern Cape",2021-08-04,3331.2455754244,1654.58035396638
"Eastern Cape",2021-08-05,2724.011209982,1707.51109076649
"Eastern Cape",2021-08-06,2187.51693036823,1297.07954979853
"Eastern Cape",2021-08-07,228.659180494327,120.952178781036
"Eastern Cape",2021-08-08,131.488668715966,65.905049398435
"Eastern Cape",2021-08-09,2712.43042339936,1727.41932158888
"Eastern Cape",2021-08-10,2696.39674883351,1812.27210982315
"Eastern Cape",2021-08-11,2206.10713862183,1750.34306013128
"Eastern Cape",2021-08-12,2276.68145435532,1500.23628349013
"Eastern Cape",2021-08-13,1764.02818772597,1149.56350126246
"Eastern Cape",2021-08-14,164.49496314221,100.180251825162
"Eastern Cape",2021-08-15,89.6308671818725,34.3493771710228
"Eastern Cape",2021-08-16,2349.29027736087,91.8161670565196
"Eastern Cape",2021-08-17,2241.49445162337,1875.10574248244
"Eastern Cape",2021-08-18,2118.83633594838,1848.66958507143
"Eastern Cape",2021-08-19,1816.075501067,1685.8081753637
"Eastern Cape",2021-08-20,1478.01021590889,1131.09174890902
"Eastern Cape",2021-08-21,128.803180918068,77.7977544427565
"Eastern Cape",2021-08-22,44.1634849341707,39.2812611797638
"Eastern Cape",2021-08-23,83.8321525298621,1930.08835070038
"Eastern Cape",2021-08-24,1712.05306922316,2245.86371937879
"Eastern Cape",2021-08-25,1941.10306432499,2396.03632849086
"Eastern Cape",2021-08-26,1770.09858413189,2410.84927292705
"Eastern Cape",2021-08-27,1292.67628446744,1949.8547084421
"Eastern Cape",2021-08-28,88.9117193631478,232.346141393984
"Eastern Cape",2021-08-29,44.8928699197321,112.821003529313
"Eastern Cape",2021-08-30,1625.33755848453,2262.3449737418
"Eastern Cape",2021-08-31,1684.39778953413,2505.44425368285
"Eastern Cape",2021-09-01,1797.0272463681,2636.53739307902
"Eastern Cape",2021-09-02,1808.13695469529,2650.97568392156
"Eastern Cape",2021-09-03,2261.83146179285,2135.74626412923
"Eastern Cape",2021-09-04,129.08118966332,219.89560619975
"Eastern Cape",2021-09-05,62.6783352940612,154.738668172859
"Eastern Cape",2021-09-06,3348.27056113787,2815.88137510622
"Eastern Cape",2021-09-07,3276.35017789296,2814.39559398333
"Eastern Cape",2021-09-08,3321.3523003722,2432.41172858871
"Eastern Cape",2021-09-09,3339.5407966284,2387.00070544922
"Eastern Cape",2021-09-10,2690.48555351355,1588.59502131532
"Eastern Cape",2021-09-11,232.112028766392,262.501913526448
"Eastern Cape",2021-09-12,163.33526084913,140.657558321671
"Eastern Cape",2021-09-13,2972.31922927894,1664.18961318035
"Eastern Cape",2021-09-14,2814.39559398331,1454.42469886521
"Eastern Cape",2021-09-15,2525.96602584213,2090.49806652767
"Eastern Cape",2021-09-16,2298.59327191405,2139.51273755726
"Eastern Cape",2021-09-17,1896.0650254408,1557.50448879039
"Eastern Cape",2021-09-18,313.308735499308,257.920080942861
"Eastern Cape",2021-09-19,167.881601867809,122.685658337042
"Eastern Cape",2021-09-20,1664.18961318042,1873.27763663759
"Eastern Cape",2021-09-21,1454.42469886515,1973.76461131644
"Eastern Cape",2021-09-22,2090.49806652765,1877.33043158535
"Eastern Cape",2021-09-23,2139.51273755729,1540.57282507454
"Eastern Cape",2021-09-24,1805.28929382523,1098.44662571635
"Eastern Cape",2021-09-25,300.906761099987,199.405021256802
"Eastern Cape",2021-09-26,122.685658337064,94.0641617514867
"Eastern Cape",2021-09-27,2043.57560360462,1233.39045397669
"Eastern Cape",2021-09-28,2384.96557200737,1328.55240005189
"Eastern Cape",2021-09-29,2389.32964019954,1695.40108303055
"Eastern Cape",2021-09-30,1980.73648938154,1421.41836553688
"Eastern Cape",2021-10-01,1281.52106333577,126.410177412248
"Eastern Cape",2021-10-02,232.639191466274,135.098464636763
"Eastern Cape",2021-10-03,109.741522043399,61.2175498905441
"Eastern Cape",2021-10-04,1734.45532590483,1492.34030305071
"Eastern Cape",2021-10-05,1868.27681257285,1499.5721356027
"Eastern Cape",2021-10-06,1949.71124548514,1355.96860349881
"Eastern Cape",2021-10-07,1563.56020209055,1066.40012458023
"Eastern Cape",2021-10-08,126.410177412255,1485.04024566332
"Eastern Cape",2021-10-09,162.118157564112,684.641096403061
"Eastern Cape",2021-10-10,73.4610598686494,488.880373810612
"Eastern Cape",2021-10-11,1326.52471382285,1761.18128690192
"Eastern Cape",2021-10-12,1527.865949482,1808.37700675529
"Eastern Cape",2021-10-13,1381.55291677241,2058.05512803008
"Eastern Cape",2021-10-14,1086.52088164776,1889.93109497206
"Eastern Cape",2021-10-15,1485.04024566331,1579.29324925154
"Eastern Cape",2021-10-16,684.641096403075,344.466444191786
"Eastern Cape",2021-10-17,488.880373810612,185.602526567051
"Eastern Cape",2021-10-18,1329.87158398718,1875.44777314329
"Eastern Cape",2021-10-19,1365.50916836624,1472.36126185666
"Eastern Cape",2021-10-20,1524.48528002227,1485.84161799338
"Eastern Cape",2021-10-21,1453.79314997854,3308.83138203562
"Eastern Cape",2021-10-22,1214.8409609627,2667.4561287983
"Eastern Cape",2021-10-23,244.752473504685,354.821753226712
"Eastern Cape",2021-10-24,131.875479402906,152.647981789689
"Eastern Cape",2021-10-25,1332.55499670705,1536.60212437269
"Eastern Cape",2021-10-26,2107.49749246154,1603.04391099702
"Eastern Cape",2021-10-27,2126.79290418658,1696.32266275046
"Eastern Cape",2021-10-28,249.723123172446,1750.46666505002
"Eastern Cape",2021-10-29,201.317443682924,1428.44379080346
"Eastern Cape",2021-10-30,268.513759198582,428.687370530936
"Eastern Cape",2021-10-31,115.517391624634,165.093356398494
"Eastern Cape",2021-11-01,1202.55818429161,1732.87298363926
"Eastern Cape",2021-11-02,1254.55610425861,2098.03852469169
"Eastern Cape",2021-11-03,1416.92834182682,1818.89851722968
"Eastern Cape",2021-11-04,1462.15450845357,1655.60375023044
"Eastern Cape",2021-11-05,1193.17069584757,1303.70780207922
"Eastern Cape",2021-11-06,358.080038914086,329.838330409973
"Eastern Cape",2021-11-07,138.678419374731,125.888744741735
"Eastern Cape",2021-11-08,1455.61330625704,666.888442268219
"Eastern Cape",2021-11-09,1557.94939952359,2041.81062110248
"Eastern Cape",2021-11-10,1350.66721576462,1301.92536077794
"Eastern Cape",2021-11-11,1229.40872541865,1729.68418567098
"Eastern Cape",2021-11-12,968.099853029125,748.133333515307
"Eastern Cape",2021-11-13,244.929453274727,147.015178102467
"Eastern Cape",2021-11-14,125.888744741713,146.497750291149
"Eastern Cape",2021-11-15,342.456227110692,1113.58154323015
"Eastern Cape",2021-11-16,1048.49734597158,1255.46602713573
"Eastern Cape",2021-11-17,1859.89337253993,1592.79957272729
"Eastern Cape",2021-11-18,1365.54014658234,1502.23164879141
"Eastern Cape",2021-11-19,1360.24242457331,1442.50990128592
"Eastern Cape",2021-11-20,267.300323822663,531.179148865693
"Eastern Cape",2021-11-21,73.2488751455878,359.407814047634
"Eastern Cape",2021-11-22,556.790771615067,1473.25421196757
"Eastern Cape",2021-11-23,1020.06614704781,1417.44554519001
"Eastern Cape",2021-11-24,1294.14965284091,1355.99098044921
"Eastern Cape",2021-11-25,1274.62079291391,1253.75907115217
"Eastern Cape",2021-11-26,1223.9477950305,1115.24290446607
"Eastern Cape",2021-11-27,590.199054295202,187.146925749454
"Eastern Cape",2021-11-28,449.259767559559,48.7167095035962
"Eastern Cape",2021-11-29,1178.60336957407,1217.78171167601
"Eastern Cape",2021-11-30,1228.45280583131,1183.10987212088
"Eastern Cape",2021-12-01,1175.19218305598,1268.27875329279
"Eastern Cape",2021-12-02,919.423318844904,1272.35911215734
"Eastern Cape",2021-12-03,929.369087055134,1033.11819539079
"Eastern Cape",2021-12-04,155.955771457871,176.765675308941
"Eastern Cape",2021-12-05,97.4334190072099,48.9623264372104
"Eastern Cape",2021-12-06,1116.29990236966,1399.80714319432
"Eastern Cape",2021-12-07,929.586328094963,1337.37902655629
"Eastern Cape",2021-12-08,1177.68741377186,1117.25640205101
"Eastern Cape",2021-12-09,1119.67601869843,1201.15740175166
"Eastern Cape",2021-12-10,909.144011943946,768.517265976519
"Eastern Cape",2021-12-11,176.765675308941,174.637841367727
"Eastern Cape",2021-12-12,64.2630534488372,119.408081550871
"Eastern Cape",2021-12-13,1837.24687544258,756.88186838563
"Eastern Cape",2021-12-14,1783.17203540839,861.928204382541
"Eastern Cape",2021-12-15,1516.27654564065,817.63125751484
"Eastern Cape",2021-12-16,1312.89297400762,810.281991329923
"Eastern Cape",2021-12-17,1092.10348322986,571.241002713163
"Eastern Cape",2021-12-18,248.169564048856,100.765170616278
"Eastern Cape",2021-12-19,119.408081550885,32.6403308044736
"Eastern Cape",2021-12-20,1135.32280257844,575.214725973733
"Eastern Cape",2021-12-21,1108.19340563469,542.095654614602
"Eastern Cape",2021-12-22,1069.21010598094,542.222258820325
"Eastern Cape",2021-12-23,1046.61423880126,32.7757678617506
"Eastern Cape",2021-12-24,737.852961837758,243.792120586117
"Eastern Cape",2021-12-25,120.918204739562,41.5358367266184
"Eastern Cape",2021-12-26,39.1683969653619,5.78045360471058
"Eastern Cape",2021-12-27,766.952967964955,316.544393188462
"Eastern Cape",2021-12-28,704.724350998993,281.434593372881
"Eastern Cape",2021-12-29,650.666710584389,256.917325807254
"Eastern Cape",2021-12-30,32.7757678617506,163.953329690264
"Eastern Cape",2021-12-31,365.688180879436,75.235285319006
"Eastern Cape",2022-01-01,62.3037550899278,7.002095861374
"Eastern Cape",2022-01-02,8.67068040706129,2.97961526015915
"Eastern Cape",2022-01-03,361.765020786768,14.9725666822997
"Eastern Cape",2022-01-04,321.639535283331,253.050597821875
"Eastern Cape",2022-01-05,256.917325807191,261.312258315966
"Eastern Cape",2022-01-06,163.95332969025,205.593452950963
"Eastern Cape",2022-01-07,75.2352853190309,106.446755169176
"Eastern Cape",2022-01-08,0,0.521432670527896
"Eastern Cape",2022-01-09,0,3.42655754918302
"Eastern Cape",2022-01-10,14.9725666822997,231.394212362809
"Eastern Cape",2022-01-11,210.875498184904,317.053983798319
"Eastern Cape",2022-01-12,261.312258315948,332.604519440705
"Eastern Cape",2022-01-13,205.593452951,393.646904070502
"Eastern Cape",2022-01-14,106.446755169195,336.358834668485
"Eastern Cape",2022-01-15,0.521432670527805,30.6155467981243
"Eastern Cape",2022-01-16,0,2.75614411564819
"Eastern Cape",2022-01-17,277.673054835381,705.197202986113
"Eastern Cape",2022-01-18,369.896314431372,836.267887310501
"Eastern Cape",2022-01-19,380.119450789363,888.443541485677
"Eastern Cape",2022-01-20,449.882176080552,955.87353030809
"Eastern Cape",2022-01-21,384.410096764013,777.388098799967
"Eastern Cape",2022-01-22,30.6155467981462,76.0773505012341
"Eastern Cape",2022-01-23,2.75614411564623,11.9508481630291
"Eastern Cape",2022-01-24,376.105174925641,954.027464331568
"Eastern Cape",2022-01-25,446.009539898988,829.695152157437
"Eastern Cape",2022-01-26,473.836555459086,528.583747152219
"Eastern Cape",2022-01-27,509.799216164194,550.713120488282
"Eastern Cape",2022-01-28,414.6069860267,507.726440331115
"Eastern Cape",2022-01-29,40.5745869339965,84.9190349145317
"Eastern Cape",2022-01-30,6.37378568694964,14.6426807070689
"Eastern Cape",2022-01-31,508.814647643565,611.927842572097
"Eastern Cape",2022-02-01,622.271364118115,662.953359773316
"Eastern Cape",2022-02-02,396.437810364188,637.152098742782
"Eastern Cape",2022-02-03,472.039817561345,620.355897165116
"Eastern Cape",2022-02-04,380.794830248342,483.889518249874
"Eastern Cape",2022-02-05,56.6126899430278,62.4229397003414
"Eastern Cape",2022-02-06,10.9820105302997,8.04496120242779
"Eastern Cape",2022-02-07,458.9458819291,516.746548345986
"Eastern Cape",2022-02-08,615.599548360974,489.712722856119
"Eastern Cape",2022-02-09,591.64123454685,541.085176395914
"Eastern Cape",2022-02-10,620.355897165153,491.027051168493
"Eastern Cape",2022-02-11,483.889518249817,420.349222826984
"Eastern Cape",2022-02-12,62.4229397003269,54.9739015499446
"Eastern Cape",2022-02-13,8.0449612024316,14.2276628672589
"Eastern Cape",2022-02-14,430.622123621615,467.399210044385
"Eastern Cape",2022-02-15,534.232061297572,439.958815757866
"Eastern Cape",2022-02-16,590.274737886515,495.361037001437
"Eastern Cape",2022-02-17,589.232461402206,554.71922957707
"Eastern Cape",2022-02-18,420.349222826919,419.870356088712
"Eastern Cape",2022-02-19,54.9739015499279,64.2851992379451
"Eastern Cape",2022-02-20,14.227662867261,4.32044212723039
"Eastern Cape",2022-02-21,600.941841485678,417.252551253015
"Eastern Cape",2022-02-22,565.661334545846,482.25072985678
"Eastern Cape",2022-02-23,636.892761859039,512.259712119778
"Eastern Cape",2022-02-24,739.625639436064,609.128165116618
"Eastern Cape",2022-02-25,559.827141451616,467.064624080845
"Eastern Cape",2022-02-26,64.2851992379221,59.5823731523134
"Eastern Cape",2022-02-27,4.32044212723114,25.4757104743607
"Eastern Cape",2022-02-28,556.336735003987,518.656210853658
"Eastern Cape",2022-03-01,643.000973142322,579.264293986364
"Eastern Cape",2022-03-02,683.012949493064,567.989158967817
"Eastern Cape",2022-03-03,730.953798139959,651.716347778309
"Eastern Cape",2022-03-04,533.788141806612,629.965156379129
"Eastern Cape",2022-03-05,68.0941407455061,74.2669103594799
"Eastern Cape",2022-03-06,0,12.1419321851485
"Eastern Cape",2022-03-07,622.387453024287,783.4153422774
"Eastern Cape",2022-03-08,695.117152783703,824.31056172297
"Eastern Cape",2022-03-09,795.184822554992,827.960590416845
"Eastern Cape",2022-03-10,651.716347778309,778.308095495454
"Eastern Cape",2022-03-11,629.965156379167,606.444818419218
"Eastern Cape",2022-03-12,74.2669103594536,110.6182165334
"Eastern Cape",2022-03-13,12.1419321851485,9.46027845100699
"Eastern Cape",2022-03-14,783.415342277287,0
"Eastern Cape",2022-03-15,824.310561723087,0
"Eastern Cape",2022-03-16,938.355335805498,0
"Eastern Cape",2022-03-17,882.082508228231,0
"Eastern Cape",2022-03-18,687.304127541884,0
"Eastern Cape",2022-03-19,125.367312071205,0
"Eastern Cape",2022-03-20,9.46027845100359,0
"Free State",2021-02-25,0,0
"Free State",2021-02-26,0,0
"Free State",2021-02-27,0,0
"Free State",2021-02-28,0,0
"Free State",2021-03-01,0,0
"Free State",2021-03-02,0,0
"Free State",2021-03-03,0,0
"Free State",2021-03-04,90.0443814903384,0
"Free State",2021-03-05,99.3951441835659,0
"Free State",2021-03-06,83.3487736359287,0
"Free State",2021-03-07,83.3487736359287,0
"Free State",2021-03-08,83.3487736359285,0
"Free State",2021-03-09,270.479469015209,0
"Free State",2021-03-10,286.410398048115,0
"Free State",2021-03-11,277.405959899081,0
"Free State",2021-03-12,191.171148394872,0
"Free State",2021-03-13,105.282661434857,0
"Free State",2021-03-14,95.2392496532426,0
"Free State",2021-03-15,204.331481074229,0
"Free State",2021-03-16,190.478499306485,157.404505335995
"Free State",2021-03-17,281.215529885211,163.292022587287
"Free State",2021-03-18,274.635363545532,70.9965315596899
"Free State",2021-03-19,121.90623955615,81.0399433413046
"Free State",2021-03-20,26.3206653587143,35.7291488093078
"Free State",2021-03-21,56.4509007035577,35.7291488093071
"Free State",2021-03-22,56.4509007035589,35.7291488093071
"Free State",2021-03-23,157.404505335995,92.1223287555001
"Free State",2021-03-24,163.292022587287,111.516503230342
"Free State",2021-03-25,70.9965315596899,71.1696938317867
"Free State",2021-03-26,81.0399433413046,109.265393693084
"Free State",2021-03-27,35.7291488093078,19.6972084510106
"Free State",2021-03-28,35.7291488093071,19.6972084510118
"Free State",2021-03-29,35.7291488093071,19.6972084510115
"Free State",2021-03-30,92.1223287555001,19.6972084510122
"Free State",2021-03-31,111.516503230342,114.113937311794
"Free State",2021-04-01,71.1696938317867,37.9225375892002
"Free State",2021-04-02,109.265393693084,70.4770447433995
"Free State",2021-04-03,19.6972084510106,10.4763174618561
"Free State",2021-04-04,19.6972084510118,10.476317461857
"Free State",2021-04-05,19.6972084510115,10.4763174618567
"Free State",2021-04-06,19.6972084510122,10.476317461857
"Free State",2021-04-07,114.113937311794,116.018722304859
"Free State",2021-04-08,37.9225375892002,12.4676835909699
"Free State",2021-04-09,70.4770447433995,2.00868235632268
"Free State",2021-04-10,10.4763174618561,2.00868235632331
"Free State",2021-04-11,10.476317461857,2.00868235632268
"Free State",2021-04-12,10.4763174618567,2.00868235632331
"Free State",2021-04-13,10.476317461857,2.00868235632268
"Free State",2021-04-14,116.018722304859,94.7197628369521
"Free State",2021-04-15,12.4676835909699,86.7542983204991
"Free State",2021-04-16,2.00868235632268,43.1174057521044
"Free State",2021-04-17,2.00868235632331,1.15441514731161
"Free State",2021-04-18,2.00868235632268,1.15441514731224
"Free State",2021-04-19,2.00868235632331,1.15441514731224
"Free State",2021-04-20,2.00868235632268,21.1257971958102
"Free State",2021-04-21,94.7197628369521,1.38529817677318
"Free State",2021-04-22,86.7542983204991,1.38529817677444
"Free State",2021-04-23,43.1174057521044,1.38529817677444
"Free State",2021-04-24,1.15441514731161,1.38529817677444
"Free State",2021-04-25,1.15441514731224,1.38529817677444
"Free State",2021-04-26,1.15441514731224,1.38529817677444
"Free State",2021-04-27,21.1257971958102,1.38529817677444
"Free State",2021-04-28,1.38529817677318,1.38529817677507
"Free State",2021-04-29,1.38529817677444,1.38529817677444
"Free State",2021-04-30,1.38529817677444,1.38529817677444
"Free State",2021-05-01,1.38529817677444,1.38529817677444
"Free State",2021-05-02,1.38529817677444,1.38529817677444
"Free State",2021-05-03,1.38529817677444,1.38529817677444
"Free State",2021-05-04,1.38529817677444,1.38529817677444
"Free State",2021-05-05,1.38529817677507,1.38529817677507
"Free State",2021-05-06,1.38529817677444,97.6635214625978
"Free State",2021-05-07,1.38529817677444,116.365046849053
"Free State",2021-05-08,1.38529817677444,2.6551548388162
"Free State",2021-05-09,1.38529817677444,2.65515483881809
"Free State",2021-05-10,1.38529817677444,2.65515483881872
"Free State",2021-05-11,1.38529817677444,57.3167120640423
"Free State",2021-05-12,1.38529817677507,54.1997911662999
"Free State",2021-05-13,97.6635214625978,15.4114422166156
"Free State",2021-05-14,116.365046849053,32.5545071541993
